time,latitude(degrees),longitudes(degrees),altitude(meters),n_sats,flags
19691231_192147,37.4307562503,-122.1735749487,70.2963678370, 9, 1
19691231_192147,37.4307562503,-122.1735749487,70.2963678370, 9, 1
19691231_192147,37.4307562503,-122.1735749487,70.2963678370, 9, 1
19691231_192147,37.4307535729,-122.1735968507,71.1961013507, 9, 0
19691231_192147,37.4307535729,-122.1735968507,71.1961013507, 9, 0
19691231_192147,37.4307535729,-122.1735968507,71.1961013507, 9, 0
19691231_192147,37.4307535729,-122.1735968507,71.1961013507, 9, 0
19691231_192147,37.4307532769,-122.1735831826,70.2952989365, 9, 1
19691231_192147,37.4307532769,-122.1735831826,70.2952989365, 9, 1
19691231_192147,37.4307532769,-122.1735831826,70.2952989365, 9, 1
19691231_192147,37.4307460583,-122.1735646827,70.0576258077, 9, 0
19691231_192147,37.4307460583,-122.1735646827,70.0576258077, 9, 0
19691231_192147,37.4307460583,-122.1735646827,70.0576258077, 9, 0
19691231_192147,37.4307460583,-122.1735646827,70.0576258077, 9, 0
19691231_192147,37.4307502512,-122.1735913862,70.2942112018, 9, 1
19691231_192147,37.4307502512,-122.1735913862,70.2942112018, 9, 1
19691231_192148,37.4307502512,-122.1735913862,70.2942112018, 9, 1
19691231_192148,37.4307462794,-122.1736109319,70.0319426369, 9, 0
19691231_192148,37.4307462794,-122.1736109319,70.0319426369, 9, 0
19691231_192148,37.4307462794,-122.1736109319,70.0319426369, 9, 0
19691231_192148,37.4307462794,-122.1736109319,70.0319426369, 9, 0
19691231_192148,37.4307471731,-122.1735995592,70.2931046889, 9, 1
19691231_192148,37.4307471731,-122.1735995592,70.2931046889, 9, 1
19691231_192148,37.4307471731,-122.1735995592,70.2931046889, 9, 1
19691231_192148,37.4307443986,-122.1735925549,68.5930861435, 9, 0
19691231_192148,37.4307443986,-122.1735925549,68.5930861435, 9, 0
19691231_192148,37.4307443986,-122.1735925549,68.5930861435, 9, 0
19691231_192148,37.4307443986,-122.1735925549,68.5930861435, 9, 0
19691231_192148,37.4307443986,-122.1735925549,68.5930861435, 9, 0
19691231_192148,37.4307440431,-122.1736077011,70.2919794683, 9, 1
19691231_192148,37.4307440431,-122.1736077011,70.2919794683, 9, 1
19691231_192148,37.4307440431,-122.1736077011,70.2919794683, 9, 1
19691231_192148,37.4307440431,-122.1736077011,70.2919794683, 9, 1
19691231_192148,37.4307533992,-122.1736344388,68.2734528601, 9, 0
19691231_192148,37.4307533992,-122.1736344388,68.2734528601, 9, 0
19691231_192148,37.4307533992,-122.1736344388,68.2734528601, 9, 0
19691231_192148,37.4307533992,-122.1736344388,68.2734528601, 9, 0
19691231_192148,37.4307408611,-122.1736158113,70.2908356102, 9, 1
19691231_192148,37.4307408611,-122.1736158113,70.2908356102, 9, 1
19691231_192148,37.4307408611,-122.1736158113,70.2908356102, 9, 1
19691231_192148,37.4307444051,-122.1736197118,67.9845698522, 9, 0
19691231_192148,37.4307444051,-122.1736197118,67.9845698522, 9, 0
19691231_192148,37.4307444051,-122.1736197118,67.9845698522, 9, 0
19691231_192148,37.4307444051,-122.1736197118,67.9845698522, 9, 0
19691231_192148,37.4307376276,-122.1736238893,70.2896731901, 9, 1
19691231_192148,37.4307376276,-122.1736238893,70.2896731901, 9, 1
19691231_192148,37.4307376276,-122.1736238893,70.2896731901, 9, 1
19691231_192148,37.4307376276,-122.1736238893,70.2896731901, 9, 1
19691231_192148,37.4307253485,-122.1736461071,69.3557926632, 9, 0
19691231_192148,37.4307253485,-122.1736461071,69.3557926632, 9, 0
19691231_192148,37.4307253485,-122.1736461071,69.3557926632, 9, 0
19691231_192148,37.4307253485,-122.1736461071,69.3557926632, 9, 0
19691231_192148,37.4307343426,-122.1736319346,70.2884922798, 9, 1
19691231_192148,37.4307343426,-122.1736319346,70.2884922798, 9, 1
19691231_192149,37.4307343426,-122.1736319346,70.2884922798, 9, 1
19691231_192149,37.4307383234,-122.1736181781,71.3293271579, 9, 0
19691231_192149,37.4307383234,-122.1736181781,71.3293271579, 9, 0
19691231_192149,37.4307383234,-122.1736181781,71.3293271579, 9, 0
19691231_192149,37.4307383234,-122.1736181781,71.3293271579, 9, 0
19691231_192149,37.4307310064,-122.1736399468,70.2872929570, 9, 1
19691231_192149,37.4307310064,-122.1736399468,70.2872929570, 9, 1
19691231_192149,37.4307310064,-122.1736399468,70.2872929570, 9, 1
19691231_192149,37.4307393720,-122.1736491111,69.0986057135, 9, 0
19691231_192149,37.4307393720,-122.1736491111,69.0986057135, 9, 0
19691231_192149,37.4307393720,-122.1736491111,69.0986057135, 9, 0
19691231_192149,37.4307393720,-122.1736491111,69.0986057135, 9, 0
19691231_192149,37.4307276192,-122.1736479252,70.2860752979, 9, 1
19691231_192149,37.4307276192,-122.1736479252,70.2860752979, 9, 1
19691231_192149,37.4307276192,-122.1736479252,70.2860752979, 9, 1
19691231_192149,37.4307276192,-122.1736479252,70.2860752979, 9, 1
19691231_192149,37.4307089627,-122.1736411077,74.7676909551, 9, 0
19691231_192149,37.4307089627,-122.1736411077,74.7676909551, 9, 0
19691231_192149,37.4307089627,-122.1736411077,74.7676909551, 9, 0
19691231_192149,37.4307089627,-122.1736411077,74.7676909551, 9, 0
19691231_192149,37.4307241812,-122.1736558693,70.2848393788, 9, 1
19691231_192149,37.4307241812,-122.1736558693,70.2848393788, 9, 1
19691231_192149,37.4307241812,-122.1736558693,70.2848393788, 9, 1
19691231_192149,37.4307274089,-122.1736629231,69.6964294420, 9, 0
19691231_192149,37.4307274089,-122.1736629231,69.6964294420, 9, 0
19691231_192149,37.4307274089,-122.1736629231,69.6964294420, 9, 0
19691231_192149,37.4307274089,-122.1736629231,69.6964294420, 9, 0
19691231_192149,37.4307206926,-122.1736637787,70.2835852810, 9, 1
19691231_192149,37.4307206926,-122.1736637787,70.2835852810, 9, 1
19691231_192149,37.4307206926,-122.1736637787,70.2835852810, 9, 1
19691231_192149,37.4307102417,-122.1736627728,71.9193175323, 9, 0
19691231_192149,37.4307102417,-122.1736627728,71.9193175323, 9, 0
19691231_192149,37.4307102417,-122.1736627728,71.9193175323, 9, 0
19691231_192149,37.4307102417,-122.1736627728,71.9193175323, 9, 0
19691231_192149,37.4307171537,-122.1736716529,70.2823130853, 9, 1
19691231_192149,37.4307171537,-122.1736716529,70.2823130853, 9, 1
19691231_192149,37.4307171537,-122.1736716529,70.2823130853, 9, 1
19691231_192150,37.4307171537,-122.1736716529,70.2823130853, 9, 1
19691231_192150,37.4307166447,-122.1736919850,70.5563095798, 9, 0
19691231_192150,37.4307166447,-122.1736919850,70.5563095798, 9, 0
19691231_192150,37.4307166447,-122.1736919850,70.5563095798, 9, 0
19691231_192150,37.4307166447,-122.1736919850,70.5563095798, 9, 0
19691231_192150,37.4307135647,-122.1736794913,70.2810228715, 9, 1
19691231_192150,37.4307135647,-122.1736794913,70.2810228715, 9, 1
19691231_192150,37.4307135647,-122.1736794913,70.2810228715, 9, 1
19691231_192150,37.4307339709,-122.1736994009,71.1161133448, 9, 0
19691231_192150,37.4307339709,-122.1736994009,71.1161133448, 9, 0
19691231_192150,37.4307339709,-122.1736994009,71.1161133448, 9, 0
19691231_192150,37.4307339709,-122.1736994009,71.1161133448, 9, 0
19691231_192150,37.4307339709,-122.1736994009,71.1161133448, 9, 0
19691231_192150,37.4307099258,-122.1736872935,70.2797147218, 9, 1
19691231_192150,37.4307099258,-122.1736872935,70.2797147218, 9, 1
19691231_192150,37.4307099258,-122.1736872935,70.2797147218, 9, 1
19691231_192150,37.4307099258,-122.1736872935,70.2797147218, 9, 1
19691231_192150,37.4306886459,-122.1736938374,71.0182751953, 9, 0
19691231_192150,37.4306886459,-122.1736938374,71.0182751953, 9, 0
19691231_192150,37.4306886459,-122.1736938374,71.0182751953, 9, 0
19691231_192150,37.4306886459,-122.1736938374,71.0182751953, 9, 0
19691231_192150,37.4307062372,-122.1736950589,70.2783887214, 9, 1
19691231_192150,37.4307062372,-122.1736950589,70.2783887214, 9, 1
19691231_192150,37.4307062372,-122.1736950589,70.2783887214, 9, 1
19691231_192150,37.4307152412,-122.1737206654,69.5658717331, 9, 0
19691231_192150,37.4307152412,-122.1737206654,69.5658717331, 9, 0
19691231_192150,37.4307152412,-122.1737206654,69.5658717331, 9, 0
19691231_192150,37.4307152412,-122.1737206654,69.5658717331, 9, 0
19691231_192150,37.4307024992,-122.1737027870,70.2770449552, 9, 1
19691231_192150,37.4307024992,-122.1737027870,70.2770449552, 9, 1
19691231_192150,37.4307024992,-122.1737027870,70.2770449552, 9, 1
19691231_192150,37.4306895672,-122.1737213145,71.4705443312, 9, 0
19691231_192150,37.4306895672,-122.1737213145,71.4705443312, 9, 0
19691231_192150,37.4306895672,-122.1737213145,71.4705443312, 9, 0
19691231_192150,37.4306895672,-122.1737213145,71.4705443312, 9, 0
19691231_192150,37.4306987120,-122.1737104774,70.2756835055, 9, 1
19691231_192150,37.4306987120,-122.1737104774,70.2756835055, 9, 1
19691231_192151,37.4306987120,-122.1737104774,70.2756835055, 9, 1
19691231_192151,37.4307219880,-122.1737208829,73.0485979713, 9, 0
19691231_192151,37.4307219880,-122.1737208829,73.0485979713, 9, 0
19691231_192151,37.4307219880,-122.1737208829,73.0485979713, 9, 0
19691231_192151,37.4307219880,-122.1737208829,73.0485979713, 9, 0
19691231_192151,37.4306948758,-122.1737181296,70.2743044647, 9, 1
19691231_192151,37.4306948758,-122.1737181296,70.2743044647, 9, 1
19691231_192151,37.4306948758,-122.1737181296,70.2743044647, 9, 1
19691231_192151,37.4306948758,-122.1737181296,70.2743044647, 9, 1
19691231_192151,37.4307039451,-122.1737132651,70.6894839085, 9, 0
19691231_192151,37.4307039451,-122.1737132651,70.6894839085, 9, 0
19691231_192151,37.4307039451,-122.1737132651,70.6894839085, 9, 0
19691231_192151,37.4307039451,-122.1737132651,70.6894839085, 9, 0
19691231_192151,37.4306909910,-122.1737257430,70.2729079181, 9, 1
19691231_192151,37.4306909910,-122.1737257430,70.2729079181, 9, 1
19691231_192151,37.4306909910,-122.1737257430,70.2729079181, 9, 1
19691231_192151,37.4306909910,-122.1737257430,70.2729079181, 9, 1
19691231_192151,37.4306913766,-122.1737617604,71.5034894688, 9, 0
19691231_192151,37.4306913766,-122.1737617604,71.5034894688, 9, 0
19691231_192151,37.4306913766,-122.1737617604,71.5034894688, 9, 0
19691231_192151,37.4306913766,-122.1737617604,71.5034894688, 9, 0
19691231_192151,37.4306870577,-122.1737333172,70.2714939558, 9, 1
19691231_192151,37.4306870577,-122.1737333172,70.2714939558, 9, 1
19691231_192151,37.4306870577,-122.1737333172,70.2714939558, 9, 1
19691231_192151,37.4306841455,-122.1737238879,71.8179191940, 9, 0
19691231_192151,37.4306841455,-122.1737238879,71.8179191940, 9, 0
19691231_192151,37.4306841455,-122.1737238879,71.8179191940, 9, 0
19691231_192151,37.4306841455,-122.1737238879,71.8179191940, 9, 0
19691231_192151,37.4306830763,-122.1737408518,70.2700626681, 9, 1
19691231_192151,37.4306830763,-122.1737408518,70.2700626681, 9, 1
19691231_192151,37.4306830763,-122.1737408518,70.2700626681, 9, 1
19691231_192151,37.4306821954,-122.1737424112,72.5312088595, 9, 0
19691231_192151,37.4306821954,-122.1737424112,72.5312088595, 9, 0
19691231_192151,37.4306821954,-122.1737424112,72.5312088595, 9, 0
19691231_192151,37.4306821954,-122.1737424112,72.5312088595, 9, 0
19691231_192151,37.4306790469,-122.1737483461,70.2686141476, 9, 1
19691231_192151,37.4306790469,-122.1737483461,70.2686141476, 9, 1
19691231_192152,37.4306790469,-122.1737483461,70.2686141476, 9, 1
19691231_192152,37.4306864150,-122.1737394238,70.3042300123, 9, 0
19691231_192152,37.4306864150,-122.1737394238,70.3042300123, 9, 0
19691231_192152,37.4306864150,-122.1737394238,70.3042300123, 9, 0
19691231_192152,37.4306864150,-122.1737394238,70.3042300123, 9, 0
19691231_192152,37.4306749698,-122.1737557998,70.2671484846, 9, 1
19691231_192152,37.4306749698,-122.1737557998,70.2671484846, 9, 1
19691231_192152,37.4306749698,-122.1737557998,70.2671484846, 9, 1
19691231_192152,37.4306790671,-122.1737600778,70.8378809584, 9, 0
19691231_192152,37.4306790671,-122.1737600778,70.8378809584, 9, 0
19691231_192152,37.4306790671,-122.1737600778,70.8378809584, 9, 0
19691231_192152,37.4306790671,-122.1737600778,70.8378809584, 9, 0
19691231_192152,37.4306790671,-122.1737600778,70.8378809584, 9, 0
19691231_192152,37.4306708453,-122.1737632123,70.2656657759, 9, 1
19691231_192152,37.4306708453,-122.1737632123,70.2656657759, 9, 1
19691231_192152,37.4306708453,-122.1737632123,70.2656657759, 9, 1
19691231_192152,37.4306708453,-122.1737632123,70.2656657759, 9, 1
19691231_192152,37.4306708453,-122.1737632123,70.2656657759, 9, 1
19691231_192152,37.4306553890,-122.1737497154,68.6749648082, 9, 0
19691231_192152,37.4306553890,-122.1737497154,68.6749648082, 9, 0
19691231_192152,37.4306553890,-122.1737497154,68.6749648082, 9, 0
19691231_192152,37.4306553890,-122.1737497154,68.6749648082, 9, 0
19691231_192152,37.4306666736,-122.1737705832,70.2641661135, 9, 1
19691231_192152,37.4306666736,-122.1737705832,70.2641661135, 9, 1
19691231_192152,37.4306666736,-122.1737705832,70.2641661135, 9, 1
19691231_192152,37.4306806916,-122.1737559505,71.6382907370, 9, 0
19691231_192152,37.4306806916,-122.1737559505,71.6382907370, 9, 0
19691231_192152,37.4306806916,-122.1737559505,71.6382907370, 9, 0
19691231_192152,37.4306806916,-122.1737559505,71.6382907370, 9, 0
19691231_192152,37.4306624550,-122.1737779121,70.2626495948, 9, 1
19691231_192152,37.4306624550,-122.1737779121,70.2626495948, 9, 1
19691231_192152,37.4306624550,-122.1737779121,70.2626495948, 9, 1
19691231_192152,37.4306566657,-122.1737999624,70.7463382710, 9, 0
19691231_192152,37.4306566657,-122.1737999624,70.7463382710, 9, 0
19691231_192152,37.4306566657,-122.1737999624,70.7463382710, 9, 0
19691231_192152,37.4306566657,-122.1737999624,70.7463382710, 9, 0
19691231_192152,37.4306581899,-122.1737851984,70.2611163185, 9, 1
19691231_192152,37.4306581899,-122.1737851984,70.2611163185, 9, 1
19691231_192153,37.4306581899,-122.1737851984,70.2611163185, 9, 1
19691231_192153,37.4306145889,-122.1738331047,69.3669433494, 9, 0
19691231_192153,37.4306145889,-122.1738331047,69.3669433494, 9, 0
19691231_192153,37.4306145889,-122.1738331047,69.3669433494, 9, 0
19691231_192153,37.4306145889,-122.1738331047,69.3669433494, 9, 0
19691231_192153,37.4306538783,-122.1737924416,70.2595663799, 9, 1
19691231_192153,37.4306538783,-122.1737924416,70.2595663799, 9, 1
19691231_192153,37.4306538783,-122.1737924416,70.2595663799, 9, 1
19691231_192153,37.4306495938,-122.1737883038,70.9485213339, 9, 0
19691231_192153,37.4306495938,-122.1737883038,70.9485213339, 9, 0
19691231_192153,37.4306495938,-122.1737883038,70.9485213339, 9, 0
19691231_192153,37.4306495938,-122.1737883038,70.9485213339, 9, 0
19691231_192153,37.4306495208,-122.1737996414,70.2579998804, 9, 1
19691231_192153,37.4306495208,-122.1737996414,70.2579998804, 9, 1
19691231_192153,37.4306495208,-122.1737996414,70.2579998804, 9, 1
19691231_192153,37.4306495208,-122.1737996414,70.2579998804, 9, 1
19691231_192153,37.4306453945,-122.1738033816,68.2859508213, 9, 0
19691231_192153,37.4306453945,-122.1738033816,68.2859508213, 9, 0
19691231_192153,37.4306453945,-122.1738033816,68.2859508213, 9, 0
19691231_192153,37.4306453945,-122.1738033816,68.2859508213, 9, 0
19691231_192153,37.4306451174,-122.1738067972,70.2564169178, 9, 1
19691231_192153,37.4306451174,-122.1738067972,70.2564169178, 9, 1
19691231_192153,37.4306451174,-122.1738067972,70.2564169178, 9, 1
19691231_192153,37.4306451174,-122.1738067972,70.2564169178, 9, 1
19691231_192153,37.4306518457,-122.1738339594,71.6093759307, 9, 0
19691231_192153,37.4306518457,-122.1738339594,71.6093759307, 9, 0
19691231_192153,37.4306518457,-122.1738339594,71.6093759307, 9, 0
19691231_192153,37.4306518457,-122.1738339594,71.6093759307, 9, 0
19691231_192153,37.4306406685,-122.1738139087,70.2548175963, 9, 1
19691231_192153,37.4306406685,-122.1738139087,70.2548175963, 9, 1
19691231_192153,37.4306406685,-122.1738139087,70.2548175963, 9, 1
19691231_192153,37.4306243661,-122.1738041259,71.2480017448, 9, 0
19691231_192153,37.4306243661,-122.1738041259,71.2480017448, 9, 0
19691231_192153,37.4306243661,-122.1738041259,71.2480017448, 9, 0
19691231_192153,37.4306243661,-122.1738041259,71.2480017448, 9, 0
19691231_192153,37.4306361743,-122.1738209753,70.2532020152, 9, 1
19691231_192153,37.4306361743,-122.1738209753,70.2532020152, 9, 1
19691231_192154,37.4306361743,-122.1738209753,70.2532020152, 9, 1
19691231_192154,37.4306317274,-122.1737878138,72.4563866180, 9, 0
19691231_192154,37.4306317274,-122.1737878138,72.4563866180, 9, 0
19691231_192154,37.4306317274,-122.1737878138,72.4563866180, 9, 0
19691231_192154,37.4306317274,-122.1737878138,72.4563866180, 9, 0
19691231_192154,37.4306316353,-122.1738279965,70.2515702788, 9, 1
19691231_192154,37.4306316353,-122.1738279965,70.2515702788, 9, 1
19691231_192154,37.4306316353,-122.1738279965,70.2515702788, 9, 1
19691231_192154,37.4306354753,-122.1738651225,71.8435041195, 9, 0
19691231_192154,37.4306354753,-122.1738651225,71.8435041195, 9, 0
19691231_192154,37.4306354753,-122.1738651225,71.8435041195, 9, 0
19691231_192154,37.4306354753,-122.1738651225,71.8435041195, 9, 0
19691231_192154,37.4306354753,-122.1738651225,71.8435041195, 9, 0
19691231_192154,37.4306270516,-122.1738349720,70.2499224951, 9, 1
19691231_192154,37.4306270516,-122.1738349720,70.2499224951, 9, 1
19691231_192154,37.4306270516,-122.1738349720,70.2499224951, 9, 1
19691231_192154,37.4306270516,-122.1738349720,70.2499224951, 9, 1
19691231_192154,37.4306129147,-122.1738295010,69.9025406804, 9, 0
19691231_192154,37.4306129147,-122.1738295010,69.9025406804, 9, 0
19691231_192154,37.4306129147,-122.1738295010,69.9025406804, 9, 0
19691231_192154,37.4306129147,-122.1738295010,69.9025406804, 9, 0
19691231_192154,37.4306224235,-122.1738419013,70.2482587640, 9, 1
19691231_192154,37.4306224235,-122.1738419013,70.2482587640, 9, 1
19691231_192154,37.4306224235,-122.1738419013,70.2482587640, 9, 1
19691231_192154,37.4306351277,-122.1738266687,68.9378671360, 9, 0
19691231_192154,37.4306351277,-122.1738266687,68.9378671360, 9, 0
19691231_192154,37.4306351277,-122.1738266687,68.9378671360, 9, 0
19691231_192154,37.4306351277,-122.1738266687,68.9378671360, 9, 0
19691231_192154,37.4306177514,-122.1738487840,70.2465791967, 9, 1
19691231_192154,37.4306177514,-122.1738487840,70.2465791967, 9, 1
19691231_192154,37.4306177514,-122.1738487840,70.2465791967, 9, 1
19691231_192154,37.4306177514,-122.1738487840,70.2465791967, 9, 1
19691231_192154,37.4306151318,-122.1738485440,69.1233543220, 9, 0
19691231_192154,37.4306151318,-122.1738485440,69.1233543220, 9, 0
19691231_192154,37.4306151318,-122.1738485440,69.1233543220, 9, 0
19691231_192154,37.4306151318,-122.1738485440,69.1233543220, 9, 0
19691231_192154,37.4306130355,-122.1738556195,70.2448838996, 9, 1
19691231_192154,37.4306130355,-122.1738556195,70.2448838996, 9, 1
19691231_192155,37.4306130355,-122.1738556195,70.2448838996, 9, 1
19691231_192155,37.4306205798,-122.1738853460,69.8958921507, 9, 0
19691231_192155,37.4306205798,-122.1738853460,69.8958921507, 9, 0
19691231_192155,37.4306205798,-122.1738853460,69.8958921507, 9, 0
19691231_192155,37.4306205798,-122.1738853460,69.8958921507, 9, 0
